,im_path,set_name,sharpness,noise,motion_blur,contrast,saturation,lines,symmetry,faces,number_of_faces,faces_sharp_all,faces_noise_all,faces_motion_blur_all,eye_ear_list
71,122/img-2011-07-24-1211.JPG,122,41.0,20.0,64.0,"[0.5240786, 0.23693962, 0.6431372612714767]",0.16534343361854553,"[-0.5123894603107377, 128.50291825480073]","[10.267576824650384, 10.351553396291576]","rectangles[[(2430, 1130) (2615, 1316)], [(2141, 1274) (2326, 1460)]]",2,"[6.0, 11.0]","[3.0, 4.0]","[11.0, 21.0]","[(0.16666666666666666, 0.18595026936303302), (0.25716638505238626, 0.24233317399784005)]"
72,123/img-2011-07-24-1333-1.JPG,123,55.0,41.0,82.0,"[0.51444095, 0.33354488, 0.866666667163372]",0.28558146953582764,"[-0.4319122354723482, 140.9432509913121]","[10.298597547734124, 10.366961076651604]",rectangles[],0,[],[],[],[]
73,123/img-2011-07-24-1333.JPG,123,49.0,27.0,72.0,"[0.48922348, 0.3601145, 0.8627451024949551]",0.27681422233581543,"[1.112568718920613, 165.0242406436097]","[10.318257152448881, 10.442162286015192]","rectangles[[(958, 958) (1756, 1757)], [(2945, 1281) (3499, 1836)]]",2,"[27.0, 11.0]","[10.0, 4.0]","[47.0, 25.0]","[(0.32178335571408945, 0.24309192142476857), (0.40427860967863744, 0.2848963540928768)]"
74,124/img-2011-07-24-1335-1.JPG,124,78.0,55.0,117.0,"[0.46641052, 0.2950199, 0.7490196153521538]",0.175451397895813,"[-0.6104108052442696, 259.9423012901132]","[10.243889080264855, 10.309297578832176]","rectangles[[(3054, 1211) (3321, 1479)]]",1,[9.0],[6.0],[19.0],"[(0.19178231793929795, 0.2161747630608381)]"
75,124/img-2011-07-24-1335.JPG,124,82.0,61.0,120.0,"[0.4620747, 0.29823178, 0.7647058889269829]",0.15878207981586456,"[-1.4728204361232053, 235.1276249188938]","[10.22711492551575, 10.30865697521738]","rectangles[[(1865, 1776) (2132, 2044)]]",1,[13.0],[6.0],[27.0],"[(0.2481210589614803, 0.25634140717659604)]"
76,125/img-2011-07-24-1343-1.JPG,125,72.0,41.0,109.0,"[0.44725376, 0.32402596, 0.8352941200137138]",0.2282574325799942,"[0.6867099027490418, 143.5339681051144]","[10.296688651220633, 10.367212456420912]","rectangles[[(1999, 2743) (2222, 2966)], [(1990, 2059) (2145, 2214)], [(2299, 1887) (2454, 2042)]]",3,"[5.0, 14.0, 7.0]","[3.0, 4.0, 2.0]","[11.0, 17.0, 9.0]","[(0.27114391481483513, 0.28497903888955695), (0.3380531221741365, 0.3321819194149599), (0.24981529365782856, 0.27137327465928585)]"
77,125/img-2011-07-24-1343.JPG,125,73.0,42.0,111.0,"[0.45521328, 0.33099508, 0.8431372568011284]",0.24251040816307068,"[0.6515871859228576, 74.2024258363566]","[10.294602648425283, 10.393523349710037]","rectangles[[(2074, 2842) (2297, 3065)], [(2088, 2160) (2217, 2289)], [(2385, 1973) (2540, 2128)]]",3,"[5.0, 8.0, 6.0]","[4.0, 2.0, 2.0]","[12.0, 11.0, 10.0]","[(0.2248539086486376, 0.27446917413347), (0.30736845579728317, 0.2723139127471974), (0.2037978074609209, 0.2391304347826087)]"
78,126/img-2011-07-24-1353-3.JPG,126,69.0,43.0,103.0,"[0.47987095, 0.2997031, 0.7490196153521538]",0.2260969579219818,"[0.6698924953669446, 128.84486796143648]","[10.262203859988595, 10.347633544825882]",rectangles[],0,[],[],[],[]
79,126/img-2011-07-24-1353-4.JPG,126,67.0,41.0,100.0,"[0.47506335, 0.2952795, 0.7450980469584465]",0.2184455245733261,"[0.5637486004187707, 102.9271587094485]","[10.284496038438075, 10.375359385889418]",rectangles[],0,[],[],[],[]
80,126/img-2011-07-24-1353-5.JPG,126,69.0,42.0,103.0,"[0.4793511, 0.29931852, 0.7411764785647392]",0.21442750096321106,"[0.3392926144540447, 54.08326913195984]","[10.298638663094666, 10.272916232399082]",rectangles[],0,[],[],[],[]
81,126/img-2011-07-24-1353-6.JPG,126,67.0,40.0,101.0,"[0.4756366, 0.2870476, 0.7215686365962029]",0.18938371539115906,"[0.14631528800503021, 192.0520762709948]","[10.319561384476026, 10.336907932138475]",rectangles[],0,[],[],[],[]
82,126/img-2011-07-24-1353-7.JPG,126,66.0,40.0,100.0,"[0.49374416, 0.27501392, 0.7215686365962029]",0.1695823222398758,"[-0.13047623139224923, 222.89459392277777]","[10.368932581438553, 10.354416943424182]",rectangles[],0,[],[],[],[]
83,126/img-2011-07-24-1354.JPG,126,61.0,39.0,88.0,"[0.50513977, 0.2702677, 0.7254901975393295]",0.18981985747814178,"[-0.36314700994617627, 53.48831648126533]","[10.30778071763044, 10.352227861715553]",rectangles[],0,[],[],[],[]
84,127/img-2011-07-24-1409-1.JPG,127,62.0,30.0,90.0,"[0.38914606, 0.31107935, 0.8313725553452969]",0.23501014709472656,"[1.5551725981744198, 64.00781202322104]","[10.374369774486228, 10.37131267726319]","rectangles[[(1324, 1735) (1786, 2197)]]",1,[19.0],[7.0],[33.0],"[(0.19929028218565187, 0.18103439867235965)]"
85,127/img-2011-07-24-1409-2.JPG,127,62.0,33.0,84.0,"[0.38852283, 0.30874902, 0.819607850164175]",0.2547047436237335,"[0.5844438997093513, 77.93587107359485]","[10.3834234765448, 10.391387152885013]","rectangles[[(1274, 1874) (1659, 2259)]]",1,[13.0],[6.0],[24.0],"[(0.1253779047150992, 0.14257006466125938)]"
86,128/img-2011-07-28-1009-1.JPG,128,26.0,9.0,45.0,"[0.5692614, 0.23861337, 0.6588235348463058]",0.3621186912059784,"[1.053308585820788, 74.79304780526061]","[10.328919072868525, 10.395447535042074]",rectangles[],0,[],[],[],[]
87,128/img-2011-07-28-1009-2.JPG,128,24.0,8.0,44.0,"[0.6050882, 0.22377527, 0.5843137204647064]",0.35089948773384094,"[-0.48689923181126904, 57.706152185014034]","[10.268631539848524, 10.3273442438621]",rectangles[],0,[],[],[],[]
88,128/img-2011-07-28-1009-3.JPG,128,24.0,8.0,40.0,"[0.5688528, 0.23696488, 0.6862745136022568]",0.32779785990715027,"[0.13640260440094742, 51.478150704935004]","[10.2775861246838, 10.341115988794199]",rectangles[],0,[],[],[],[]
89,128/img-2011-07-28-1009.JPG,128,27.0,9.0,47.0,"[0.6044387, 0.20401827, 0.5137254893779755]",0.39521780610084534,"[1.1111169509331238, 112.69871339105873]","[10.30195957542787, 10.3657278462726]","rectangles[[(613, 613) (1763, 1764)]]",1,[8.0],[5.0],[17.0],"[(0.47199413584979394, 0.4039000314351462)]"
90,128/img-2011-07-28-1010-1.JPG,128,26.0,10.0,46.0,"[0.61903447, 0.21083206, 0.5529411733150482]",0.32536861300468445,"[0.0, 53.0]","[10.214417638698444, 10.270161020469136]","rectangles[[(1026, 1233) (1212, 1419)]]",1,[6.0],[3.0],[9.0],"[(0.28293973604391415, 0.21661178818260232)]"
91,128/img-2011-07-28-1010-2.JPG,128,20.0,9.0,35.0,"[0.6257376, 0.22221601, 0.6352941244840622]",0.28476330637931824,"[0.6405856651585092, 68.60029154456998]","[10.227640839704732, 10.297594866957443]","rectangles[[(516, 1252) (2172, 2908)]]",1,[10.0],[6.0],[18.0],"[(0.3972311797914423, 0.355022712298866)]"
92,128/img-2011-07-28-1010.JPG,128,22.0,9.0,40.0,"[0.64597136, 0.216549, 0.5568627417087555]",0.3001224100589752,"[1.3843094251276797, 53.9351462406472]","[10.340016408645331, 10.360407029455088]","rectangles[[(1199, 890) (1354, 1044)]]",1,[6.0],[3.0],[10.0],"[(0.33724457828021365, 0.3253297036214095)]"
93,129/img-2011-07-30-1329-1.JPG,129,62.0,35.0,98.0,"[0.6305851, 0.30650315, 0.8509803861379623]",0.25725987553596497,"[-1.240498971965643, 74.0]","[10.103922061646756, 10.274843493503072]","rectangles[[(2402, 230) (3552, 1380)], [(1756, 1402) (2555, 2200)]]",2,"[19.0, 14.0]","[10.0, 7.0]","[32.0, 24.0]","[(0.26065436448930834, 0.2634710553939922), (0.3501017800014088, 0.32347806316888505)]"
94,129/img-2011-07-30-1329-2.JPG,129,47.0,25.0,73.0,"[0.63775796, 0.2887764, 0.8117647022008896]",0.31875118613243103,"[-0.9246774229342948, 76.40026177965623]","[10.316834064988722, 10.349908822221533]","rectangles[[(2402, 102) (3552, 1252)], [(1401, 1402) (2200, 2200)]]",2,"[19.0, 10.0]","[11.0, 5.0]","[33.0, 20.0]","[(0.26273837258635363, 0.2378647274743709), (0.3550103804267786, 0.3216028754617597)]"
95,130/img-2011-08-16-1426.JPG,130,17.0,7.0,28.0,"[0.66012645, 0.20641157, 0.6235294044017792]",0.3270794153213501,"[0.23554498072086333, 51.419840528729765]","[10.216785113678473, 10.320994790607248]",rectangles[],0,[],[],[],[]
96,130/img-2011-08-16-1427-1.JPG,130,28.0,11.0,46.0,"[0.6405343, 0.19943571, 0.5058823525905609]",0.3531920909881592,"[-1.1108940186339262, 238.81373494839028]","[10.281334595491634, 10.23677934669698]",rectangles[],0,[],[],[],[]
97,130/img-2011-08-16-1427-2.JPG,130,27.0,9.0,45.0,"[0.6995447, 0.20925263, 0.5764705836772919]",0.3320392966270447,"[-1.2907710439633706, 159.20113064925135]","[10.227204444734374, 10.278969415432744]",rectangles[],0,[],[],[],[]
98,130/img-2011-08-16-1427-3.JPG,130,23.0,9.0,37.0,"[0.6385993, 0.20726581, 0.5607843101024628]",0.3513529598712921,"[-1.2106031823770664, 82.28000972289685]","[10.34625969718911, 10.343666801811217]",rectangles[],0,[],[],[],[]
99,130/img-2011-08-16-1427.JPG,130,33.0,27.0,52.0,"[0.53864276, 0.24928948, 0.674509808421135]",0.39338040351867676,"[-0.04441521524691083, 90.08884503644167]","[10.156977137431811, 10.341029030756852]","rectangles[[(741, 1636) (1891, 2786)]]",1,[10.0],[7.0],[19.0],"[(0.25580343909058023, 0.2832467780641616)]"
100,131/img-2011-08-17-1149-1.JPG,131,32.0,9.0,46.0,"[0.5890948, 0.26661432, 0.717647060751915]",0.27949297428131104,"[1.485291033116692, 175.64168070250295]","[10.230178275396119, 10.37905961896582]",rectangles[],0,[],[],[],[]
101,131/img-2011-08-17-1149.JPG,131,22.0,7.0,36.0,"[0.64425987, 0.22748826, 0.6627450883388519]",0.3001302480697632,"[0.48947212493323994, 121.23530838827442]","[10.273255553284262, 10.393191595619468]",rectangles[],0,[],[],[],[]
102,131/img-2011-08-17-1150.JPG,131,31.0,10.0,42.0,"[0.6117665, 0.25672975, 0.7529411762952805]",0.21700313687324524,"[1.549447257731549, 281.06404963993526]","[10.249885372358287, 10.40800550237124]","rectangles[[(1068, 1252) (2724, 2908)]]",1,[9.0],[5.0],[16.0],"[(0.2807219473074448, 0.284717139646595)]"
103,132/img-2011-08-17-1204-1.JPG,132,28.0,18.0,45.0,"[0.5815661, 0.24974288, 0.6784313768148422]",0.4097931981086731,"[-1.0106749426115036, 139.2838827718412]","[10.275798801826795, 10.296775535021714]","rectangles[[(357, 1508) (1508, 2658)]]",1,[22.0],[12.0],[32.0],"[(0.3496731815481673, 0.361835500554675)]"
104,132/img-2011-08-17-1204-2.JPG,132,19.0,7.0,28.0,"[0.6051519, 0.20741245, 0.5568627417087555]",0.29414331912994385,"[-1.089909046599561, 77.82673062643708]","[10.2930777093379, 10.386460542053882]","rectangles[[(102, 1508) (1252, 2658)], [(1068, 1620) (2724, 3276)]]",2,"[7.0, 8.0]","[4.0, 5.0]","[14.0, 14.0]","[(0.36623424175903985, 0.4004482895209884), (0.32893230063275614, 0.3888868671050204)]"
105,132/img-2011-08-17-1204.JPG,132,14.0,6.0,23.0,"[0.6242717, 0.19910394, 0.5490196049213409]",0.34419652819633484,"[-1.4651307446950408, 66.37017402418047]","[10.229840061581944, 10.227632213053218]","rectangles[[(723, 1150) (1682, 2108)], [(1349, 1657) (2730, 3037)]]",2,"[6.0, 6.0]","[4.0, 4.0]","[11.0, 11.0]","[(0.279413910759615, 0.29924979819531566), (0.3499699245361963, 0.3810806634221072)]"
106,133/img-2011-08-17-1204-5.JPG,133,30.0,19.0,46.0,"[0.54889196, 0.27774325, 0.7764705941081047]",0.44180116057395935,"[-1.5508984557217562, 201.03979705520993]","[10.155041619820816, 10.263186322648624]","rectangles[[(1061, 1503) (3048, 3490)], [(102, 1508) (1252, 2658)], [(1274, 211) (1381, 319)]]",3,"[29.0, 14.0, 5.0]","[24.0, 6.0, 2.0]","[43.0, 26.0, 8.0]","[(0.32751723319857906, 0.3886604323048897), (0.2873284067649674, 0.29764236286899526), (0.22703830459324992, 0.24142135623730954)]"
107,133/img-2011-08-17-1205.JPG,133,16.0,5.0,30.139999999984866,"[0.6086614, 0.206041, 0.56470587849617]",0.31998634338378906,"[-0.4735157097243453, 135.95955280891445]","[10.252117775575803, 10.337910243201037]","rectangles[[(1436, 1620) (3092, 3276)]]",1,[6.0],[4.0],[13.0],"[(0.28234981803532855, 0.33215481332090585)]"
108,134/img-2011-08-22-2103.JPG,134,39.0,19.0,64.0,"[0.49082014, 0.25165716, 0.6705882400274277]",0.16382554173469543,"[-1.3561114235868075, 136.12494260788506]","[10.407562997825712, 10.294869070507193]",rectangles[],0,[],[],[],[]
109,134/img-2011-08-22-2104.JPG,134,35.0,18.0,58.0,"[0.45768613, 0.23678596, 0.6313725635409355]",0.20896492898464203,"[-0.5467888408892474, 80.77747210701756]","[10.271374629512115, 10.483353740342892]","rectangles[[(1897, 973) (2452, 1528)]]",1,[15.0],[8.0],[26.0],"[(0.33052830011976825, 0.43724781653886435)]"
110,135/img-2011-08-26-1040-1.JPG,135,28.0,12.0,42.0,"[0.62569726, 0.21194814, 0.5725490152835846]",0.29588842391967773,"[-0.6489955589965009, 72.80109889280519]","[10.298339369151078, 10.340095155038433]","rectangles[[(1124, 997) (2274, 2147)], [(2423, 890) (3803, 2270)]]",2,"[11.0, 9.0]","[7.0, 4.0]","[19.0, 18.0]","[(0.2910744713038656, 0.31280209341539134), (0.29284988674946794, 0.34000292617440186)]"
111,135/img-2011-08-26-1040.JPG,135,25.0,9.0,37.0,"[0.6230635, 0.18538988, 0.46666666865348816]",0.2824852168560028,"[1.4078698679445238, 73.97972695272672]","[10.28519148481906, 10.288976102308284]","rectangles[[(2730, 736) (4110, 2117)], [(1362, 937) (2321, 1895)]]",2,"[7.0, 7.0]","[4.0, 3.0]","[15.0, 12.0]","[(0.26484534139769683, 0.28755654615034515), (0.2939673348863405, 0.33196538806072784)]"
112,136/img-2011-09-02-1708-1.JPG,136,18.0,7.0,31.0,"[0.677215, 0.17575467, 0.4274509847164154]",0.10804387927055359,"[1.5563045877293966, 138.01449199268893]","[10.19478342137728, 10.404937066567848]",rectangles[],0,[],[],[],[]
113,136/img-2011-09-02-1708-2.JPG,136,20.0,10.0,37.0,"[0.620254, 0.18624687, 0.5098039209842682]",0.10058334469795227,"[-1.5707963267948966, 232.0]","[10.300493128554878, 10.326851184584925]",rectangles[],0,[],[],[],[]
114,136/img-2011-09-02-1708-3.JPG,136,20.0,10.0,35.0,"[0.6120533, 0.19134198, 0.52156862616539]",0.10967792570590973,"[-1.5707963267948966, 165.0]","[10.291247484162133, 10.319927010969128]",rectangles[],0,[],[],[],[]
115,136/img-2011-09-02-1708-4.JPG,136,23.0,11.0,37.0,"[0.61222214, 0.19445921, 0.5294117778539658]",0.1067178025841713,"[-1.5707963267948966, 81.0]","[10.312714175687873, 10.285157144059873]",rectangles[],0,[],[],[],[]
116,136/img-2011-09-02-1708-5.JPG,136,11.0,5.0,23.0,"[0.6731549, 0.19327642, 0.4901960790157318]",0.1091129332780838,"[1.4080689521545156, 67.89698078707183]","[10.30513319970547, 10.36864990013002]","rectangles[[(869, 1380) (2019, 2530)]]",1,[6.0],[5.0],[10.0],"[(0.38472589926656003, 0.3581260551528305)]"
117,136/img-2011-09-02-1708.JPG,136,17.0,9.0,25.0,"[0.5890597, 0.173849, 0.40784314274787903]",0.10207051038742065,"[-1.5273454314033659, 161.15210206509875]","[10.375388264572319, 10.448607493443937]",rectangles[],0,[],[],[],[]
118,136/img-2011-09-02-1709-1.JPG,136,15.0,6.0,30.0,"[0.66188705, 0.1731607, 0.42352941632270813]",0.10182979702949524,"[-1.5707963267948966, 74.0]","[10.246686446353417, 10.233141288325537]","rectangles[[(996, 1252) (2147, 2403)]]",1,[5.0],[5.0],[9.0],"[(0.20824292994239132, 0.2517793221306358)]"
119,136/img-2011-09-02-1709-2.JPG,136,16.0,7.0,29.0,"[0.62213624, 0.2022121, 0.592156857252121]",0.10744959115982056,"[1.5478995655735126, 131.03434664239754]","[10.196635450564992, 10.243472883347563]",rectangles[],0,[],[],[],[]
120,136/img-2011-09-02-1709-3.JPG,136,16.0,6.0,30.0,"[0.6515219, 0.16178434, 0.3803921639919281]",0.10163265466690063,"[-1.5515679276951895, 104.01922899156675]","[10.152881051816955, 10.385497109909634]","rectangles[[(1635, 997) (2785, 2147)]]",1,[6.0],[4.0],[13.0],"[(0.4361371700166706, 0.3965412901219414)]"
121,136/img-2011-09-02-1709.JPG,136,18.0,6.0,29.0,"[0.65209574, 0.16855904, 0.3960784375667572]",0.11068912595510483,"[1.5563045877293966, 138.01449199268893]","[10.246283997352139, 10.279188400252647]","rectangles[[(1503, 890) (2883, 2270)]]",1,[6.0],[4.0],[11.0],"[(0.4044066269045974, 0.3798274266964491)]"
122,136/img-2011-09-02-1710.JPG,136,19.0,6.0,33.0,"[0.62658906, 0.18024321, 0.43529412150382996]",0.11134802550077438,"[1.1525719972156676, 78.79086241436883]","[10.216024146067165, 10.309890365623342]","rectangles[[(1380, 1125) (2530, 2275)]]",1,[5.0],[4.0],[11.0],"[(0.378615917464061, 0.35570083678386527)]"
123,137/img-2011-09-18-1513-1.JPG,137,49.0,22.0,71.0,"[0.4890619, 0.2946517, 0.8313725516200066]",0.29278358817100525,"[-0.03417472361619509, 117.06835610018618]","[10.277248728656131, 10.369920341653003]","rectangles[[(803, 1660) (1188, 2045)], [(88, 535) (132, 578)]]",2,"[10.0, 7.0]","[7.0, 0.0]","[19.0, 13.0]","[(0.1584894509556055, 0.20184308942868395), (0.17071067811865473, 0.15811388300841897)]"
124,137/img-2011-09-18-1513.JPG,137,53.0,27.0,77.0,"[0.4905425, 0.3033836, 0.8862745091319084]",0.2849404811859131,"[-0.14843290925009506, 108.18964830333815]","[10.403404602895293, 10.366867152975805]",rectangles[],0,[],[],[],[]
125,138/img-2011-10-17-1531-1.jpg,138,44.0,27.0,74.0,"[0.46652377, 0.33070338, 0.8745098076760769]",0.30564165115356445,"[-0.7853981633974483, 82.02438661763951]","[10.254360853017912, 10.318715913031118]","rectangles[[(1601, 569) (1730, 698)]]",1,[13.0],[4.0],[22.0],"[(0.325, 0.28539089649269644)]"
126,138/img-2011-10-17-1531-2.jpg,138,45.0,30.0,75.0,"[0.50792354, 0.35806817, 0.9450980387628078]",0.32078155875205994,"[0.4444192099010989, 116.29703349613007]","[10.2771496234279, 10.30602691628157]",rectangles[],0,[],[],[],[]
127,138/img-2011-10-17-1531-3.jpg,138,43.0,30.0,67.0,"[0.5295874, 0.31117803, 0.8784313760697842]",0.3131587505340576,"[-1.1358293757493167, 109.16501271011697]","[10.352066983579633, 10.375490771171675]",rectangles[],0,[],[],[],[]
128,138/img-2011-10-17-1531-4.jpg,138,39.0,25.0,60.0,"[0.5414125, 0.309567, 0.8823529444634914]",0.30660900473594666,"[0.5633162614919681, 67.4166151627327]","[10.254228417557956, 10.339183353954326]","rectangles[[(451, 965) (913, 1427)]]",1,[22.0],[8.0],[36.0],"[(0.3538403506232289, 0.3674274836983247)]"
129,138/img-2011-10-17-1531.jpg,138,40.0,25.0,66.0,"[0.44154683, 0.32192934, 0.8666666727513075]",0.3494020700454712,"[-0.4862426330875049, 79.17701686727027]","[10.162827272295043, 10.236525323393721]","rectangles[[(247, 333) (632, 718)]]",1,[13.0],[7.0],[23.0],"[(0.2524476516935409, 0.2447806819621564)]"
130,139/img-2011-10-17-1533-1.jpg,139,55.0,25.0,73.0,"[0.4419715, 0.24477434, 0.6823529526591301]",0.15810585021972656,"[-1.1744953944527268, 152.84632805533798]","[10.272666989285398, 10.298896319309872]","rectangles[[(970, 727) (1099, 856)], [(1216, 528) (1371, 683)]]",2,"[20.0, 13.0]","[7.0, 6.0]","[31.0, 19.0]","[(0.38454445597003206, 0.37941134162472956), (0.11528093785389382, 0.1498128508316767)]"
131,139/img-2011-10-17-1533.jpg,139,50.0,20.0,59.0,"[0.43992764, 0.23727861, 0.6470588371157646]",0.1472437083721161,"[-1.558451274950672, 81.00617260431454]","[10.273918343666365, 10.30580294406251]","rectangles[[(1061, 821) (1216, 976)], [(469, 531) (655, 717)]]",2,"[15.0, 16.0]","[7.0, 9.0]","[24.0, 26.0]","[(0.335180065689313, 0.37663501242485364), (0.25725732406917645, 0.23651774990351243)]"
132,140/img-2011-10-17-1535-1.jpg,140,36.0,22.0,60.0,"[0.44232973, 0.30781525, 0.8627451024949551]",0.36551859974861145,"[-0.03894134309703925, 77.05841939723393]","[10.216449816976198, 10.287180104631782]","rectangles[[(194, 451) (656, 913)], [(589, 1103) (974, 1488)]]",2,"[26.0, 22.0]","[12.0, 10.0]","[40.0, 32.0]","[(0.4018181278019978, 0.4034957777384986), (0.2825991670686409, 0.25328999467708524)]"
133,140/img-2011-10-17-1535.jpg,140,34.0,18.0,58.0,"[0.42408437, 0.30916056, 0.8509803991764784]",0.41096946597099304,"[-0.3438058010901571, 86.03487664894976]","[10.151902990985429, 10.303740281227551]",rectangles[],0,[],[],[],[]
134,141/img-2011-10-18-0209-1.JPG,141,48.0,22.0,79.0,"[0.48771745, 0.30323437, 0.823529414832592]",0.20217159390449524,"[0.8680821479469283, 128.42507543311004]","[10.220480116225087, 10.274019002267043]",rectangles[],0,[],[],[],[]
135,141/img-2011-10-18-0209-2.JPG,141,39.0,15.0,68.0,"[0.44118688, 0.30521742, 0.8274509869515896]",0.17452006042003632,"[0.6246354227716135, 106.01886624558857]","[10.32405136959948, 10.395051375943478]",rectangles[],0,[],[],[],[]
136,141/img-2011-10-18-0209.JPG,141,36.0,12.0,66.0,"[0.46377665, 0.2787708, 0.8117647133767605]",0.1908966451883316,"[0.0447462314546156, 67.06713054842886]","[10.201774472736501, 10.401640310596516]",rectangles[],0,[],[],[],[]
137,141/img-2011-10-18-0210.JPG,141,40.0,14.0,68.0,"[0.5175509, 0.2855428, 0.780392162501812]",0.2392895519733429,"[-1.0620665024793434, 59.53990258641679]","[10.325951144025842, 10.295241267705382]","rectangles[[(613, 741) (1763, 1891)], [(1252, 1891) (2402, 3042)]]",2,"[17.0, 15.0]","[7.0, 7.0]","[38.0, 31.0]","[(0.27385971517002056, 0.2680818723481415), (0.2891733685788213, 0.35209965810676175)]"
138,142/img-2011-10-18-0212-1.JPG,142,32.0,11.0,44.0,"[0.44047433, 0.29257748, 0.7607843242585659]",0.1324622631072998,"[-1.5707963267948966, 97.0]","[10.244836018163614, 10.289207677453371]",rectangles[],0,[],[],[],[]
139,142/img-2011-10-18-0212-2.JPG,142,42.0,15.0,51.0,"[0.595497, 0.2789673, 0.780392162501812]",0.1277732104063034,"[-1.5707963267948966, 114.0]","[10.350462058253049, 10.391747074388624]",rectangles[],0,[],[],[],[]
140,142/img-2011-10-18-0212.JPG,142,45.0,17.0,59.0,"[0.5276431, 0.30012906, 0.7843137308955193]",0.14845450222492218,"[1.5107183364935095, 266.48076853686837]","[10.265513148054076, 10.334704611638596]",rectangles[],0,[],[],[],[]
